freq,c_dest,purpose,duration,unit,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,FOR,TOTAL,N8-14,NR,CY	201033 b	181147 	216390 	174009 	184108 	165175 	214395 	218192 	57116 u	78471 	151414 	257858 
A,FOR,TOTAL,N8-14,NR,CZ	1722510 	1726345 	1416626 	1276934 	1515846 	1744793 	1711122 	1490298 	519621 	944241 	1423822 	1414466 
A,FOR,TOTAL,N8-14,NR,DE	23696082 	23017103 	25395029 	23415051 	25082787 	26847235 	29299861 	26591878 	9821137 	14099297 	23565468 	27813162 
A,FOR,TOTAL,N8-14,NR,DK	1330377 	1363466 b	1278732 	1333922 	1174508 	1189013 	1032752 	1932686 	638331 	506069 	1091086 	1150024 
A,FOR,TOTAL,N8-14,NR,EA20	47100500 	46476817 	49680450 	47155253 	50247314 	52237270 	57560338 	56615292 	18724316 	27142067 	50792905 	57253466 
A,FOR,TOTAL,N8-14,NR,EE	168631 	170494 	215188 	229472 	203315 	223603 	364270 	271957 	99737 	98490 	193189 	241705 
A,FOR,TOTAL,N8-14,NR,EL	97264 	166933 	125548 	119855 	140844 	137999 	171460 	153643 	69031 	71064 	175606 	199901 
A,FOR,TOTAL,N8-14,NR,ES	1767441 	1630682 	1616349 	2037400 b	2351119 	2425917 	2732541 	2786411 	639319 	1047704 	2542330 	2861155 
A,FOR,TOTAL,N8-14,NR,EU27_2020	54574026 e	54406583 e	57938470 	55158925 	58440005 	63227527 	68101677 	68125066 	22625163 	31756363 	60419231 	67820890 e
A,FOR,TOTAL,N8-14,NR,FI	944152 b	921183 	1068371 	1078428 	1026757 	1015556 	1193590 	1886008 	402512 	251218 	1515704 	919905 
A,FOR,TOTAL,N8-14,NR,FR	5636596 	6027735 	6268978 	5576903 	5448104 	6094863 	6376247 	6838115 	2138004 	2701505 	5549040 	6334099 
A,FOR,TOTAL,N8-14,NR,HR	356391 	338828 	219650 	223769 	149116 	185583 	219592 	179378 	56803 	72709 	115832 	181773 
A,FOR,TOTAL,N8-14,NR,HU	729706 	657113 	744783 	770705 	750115 	766714 	945587 	997746 	310864 	458791 	725633 	849169 
A,FOR,TOTAL,N8-14,NR,IE	1174979 	1094172 	1152976 	1480674 	1367989 	1330614 	1670822 	1567182 	241924 	290730 	1433217 	1804223 
A,FOR,TOTAL,N8-14,NR,IT	2117415 	1960774 	2287208 b	1694205 	2466642 	1983944 	2826096 	3049861 	566586 u	979735 	2206780 	2341023 
A,FOR,TOTAL,N8-14,NR,LT	376457 	368549 	378765 	341307 	323492 	307765 	330945 	365415 	99251 	187124 	392116 	445256 
A,FOR,TOTAL,N8-14,NR,LU	268914 	256599 	273474 	287081 	290804 	394666 	413621 	391769 	259477 	351611 	530827 	499144 
A,FOR,TOTAL,N8-14,NR,LV	257411 	187993 	261433 	206452 	190302 	173293 	204583 	241371 	54207 u	89293 	178917 	246974 
A,FOR,TOTAL,N8-14,NR,ME	: 	: 	: 	: 	81431 	73312 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N8-14,NR,MK	: 	: 	: 	: 	: 	: 	: 	60759 	10085 u	58145 	: 	: 
A,FOR,TOTAL,N8-14,NR,MT	42870 	49878 	44562 b	51693 	43145 	51140 	69027 	64734 	13391 u	31834 	55552 	63318 
A,FOR,TOTAL,N8-14,NR,NL	4737610 b	4600384 	4585126 	4665976 	4611231 	4974855 	5183224 	5210368 	1788345 	2828110 	5342569 	5470368 
A,FOR,TOTAL,N8-14,NR,NO	: 	1478035 	1662826 	1690271 	1538447 	1593612 	1353138 	: 	: 	315638 	1495288 	1112047 
A,FOR,TOTAL,N8-14,NR,PL	1989813 	2513149 	3124263 b	2964216 	3016195 	3034442 	3118445 	3369269 	1442634 	1487977 	2682604 	3029603 
A,FOR,TOTAL,N8-14,NR,PT	231499 	301454 	235676 	303765 	305804 	360300 	434186 	531134 	109881 	159734 	397875 	426682 
A,FOR,TOTAL,N8-14,NR,RO	173787 	190120 	208767 	176880 	262808 	254900 	235544 	330467 	52228 u	136291 	253372 	437525 
A,FOR,TOTAL,N8-14,NR,RS	: 	: 	: 	: 	: 	: 	129297 u	: 	: 	: 	: 	: 
A,FOR,TOTAL,N8-14,NR,SE	: 	: 	1403976 	1385452 	1382114 	3868606 	3383127 	3230332 	927365 	1061316 	3357595 	: 
A,FOR,TOTAL,N8-14,NR,SI	370323 	381950 	373654 	457626 	459397 	439302 	477713 	453105 	218112 	397160 	522440 	607261 
A,FOR,TOTAL,N8-14,NR,SK	777860 	720464 b	600563 	832423 	709995 	690309 	827884 	905288 	149925 u	276766 	530557 	815948 
A,FOR,TOTAL,N8-14,NR,UK	12611268 	13492817 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,AT	: 	: 	: u	: u	: 	: u	: u	: u	: u	: 	: u	: u
A,FOR,TOTAL,N92-365,NR,BE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 
A,FOR,TOTAL,N92-365,NR,CY	19952 bu	: u	: u	20387 u	: u	: u	: u	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,CZ	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,DE	: u	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,DK	: 	: u	: 	: u	: 	: 	: 	: u	: u	: 	: u	: 
A,FOR,TOTAL,N92-365,NR,EA20	241468 	201176 	156895 	261192 	311808 	362018 	169536 	193764 	144473 	168899 u	509030 	273389 
A,FOR,TOTAL,N92-365,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u
A,FOR,TOTAL,N92-365,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,ES	: u	31713 u	38451 u	: u	: 	: u	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,EU27_2020	329960 e	281878 e	213161 	309699 	376408 	528497 	230989 	272427 	181771 	250388 	549350 	307582 e
A,FOR,TOTAL,N92-365,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,FR	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,HR	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u
A,FOR,TOTAL,N92-365,NR,HU	6222 	6098 	6425 u	2678 u	3002 u	: u	: u	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,IE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 
A,FOR,TOTAL,N92-365,NR,IT	: u	: u	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,LT	4426 	: u	: u	: u	: u	: 	: u	: 	: u	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,LU	: 	: 	: 	: 	: 	: u	: 	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,LV	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 
A,FOR,TOTAL,N92-365,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,MT	: u	: u	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,NL	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,NO	: 	: u	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,PL	: u	59571 u	38376 b	27788 	27433 	44110 	60827 	59995 	25816 	81195 	32321 	31465 u
A,FOR,TOTAL,N92-365,NR,PT	: u	: 	: 	: 	: u	: u	: u	: 	: u	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,RO	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,SE	: 	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N92-365,NR,SI	: 	: 	: 	: u	: u	: u	: 	: u	: 	: u	: u	: u
A,FOR,TOTAL,N92-365,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,FOR,TOTAL,N92-365,NR,UK	326482 	367903 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	960690 	: 	1033579 	291788 	: 	: 	: 
A,FOR,TOTAL,N_GE1,NR,AT	10960345 	10671412 	10994223 	10627682 	11534238 	11490865 	11042921 	11901742 	3964500 	7516079 	14040577 	16080860 
A,FOR,TOTAL,N_GE1,NR,BE	9575837 	10676459 	10777700 	10711046 	13102132 	12140619 b	13098410 	14191324 	5847789 	7240150 	13498234 	14536552 
A,FOR,TOTAL,N_GE1,NR,BG	469236 b	552451 	603672 	531182 	600214 	758740 	940329 	1128917 	193971 	187423 	879455 	1092893 
A,FOR,TOTAL,N_GE1,NR,CH	12098147 	12402792 	12517583 	13600761 	13856757 	15318158 	15284798 	13442681 	6118105 	6296083 	11275095 	: 
A,FOR,TOTAL,N_GE1,NR,CY	1175022 b	1101800 	1197614 	1108898 	1260505 	1405804 	1434756 	1564822 	470613 	471119 	1234615 	1674725 
A,FOR,TOTAL,N_GE1,NR,CZ	5977897 	5781484 	5650580 	5855610 	6026617 	6775157 	7390006 	7346477 	2399036 	3264037 	6826441 	7831530 
A,FOR,TOTAL,N_GE1,NR,DE	82728747 	87458553 	83008008 	83737354 	90965601 	92402056 	108541530 	99532966 	36866570 	48667340 	86623140 	102057649 
A,FOR,TOTAL,N_GE1,NR,DK	7757264 	8201717 b	8444775 	8919631 	8033413 	7630465 	6952921 	10803454 	3298581 	3091776 	6043213 	6662470 
A,FOR,TOTAL,N_GE1,NR,EA20	202787061 	203898181 	203741058 	201970498 	214276352 	227619803 	254031234 	251221152 	84893613 	111614269 	220634102 	257100170 
A,FOR,TOTAL,N_GE1,NR,EE	1146808 	1165822 	1425510 	1249933 	1339274 	1279444 	2068465 	1701519 	563781 	574519 	1119496 	1512784 
A,FOR,TOTAL,N_GE1,NR,EL	580378 	670578 	712481 	703885 	685775 	717643 	874327 	992928 	320253 	379680 	939366 	1024227 
A,FOR,TOTAL,N_GE1,NR,ES	11082129 	9976819 	10313354 	12488197 b	13272399 	14351000 	16352217 	17125599 	4314476 	6031754 	13588870 	15942325 
A,FOR,TOTAL,N_GE1,NR,EU27_2020	240534227 e	242764576 e	243577913 	243342231 	256270370 	283537629 	309489659 	311436542 	104199798 	134514021 	268385073 	310664732 e
A,FOR,TOTAL,N_GE1,NR,FI	9077182 b	8603583 	8760224 	8917249 	9162665 	9371136 	9475932 	9403186 	2329503 	1790986 	6190196 	7287752 
A,FOR,TOTAL,N_GE1,NR,FR	24645476 	25419906 	27331432 	23790486 	23537122 	28410849 	29659180 	29626325 	11221335 	12678578 	26790132 	31921612 
A,FOR,TOTAL,N_GE1,NR,HR	2680804 	2926509 	2763254 	2577589 	1614859 	1923357 	2057870 	2254930 	493119 	638918 	1351328 	2061317 
A,FOR,TOTAL,N_GE1,NR,HU	4050879 	4138246 	4733459 	5453200 	6099956 	6491791 	7315001 	7818471 	2606582 	2866070 	5516318 	6251811 
A,FOR,TOTAL,N_GE1,NR,IE	5575463 	5581767 	5642009 	5962501 	6465858 	6981235 	7343516 	8008736 	2043861 	2006022 	7460294 	9203601 
A,FOR,TOTAL,N_GE1,NR,IT	14199028 	11197028 	11476103 b	10092585 	10448557 	11374814 	14336155 	14743936 	3138447 	4037805 	9330779 	9664342 
A,FOR,TOTAL,N_GE1,NR,LT	1707491 	1764146 	1788616 	1859929 	1952796 	2031791 	2244326 	2347280 	681903 	830176 	1919427 	2152952 
A,FOR,TOTAL,N_GE1,NR,LU	1580124 	1624348 	1815108 	1701667 	1588159 	2355477 	2509460 	2547946 	1459657 	1813913 	2818099 	3083455 
A,FOR,TOTAL,N_GE1,NR,LV	1397501 	1246149 	1362106 	1241742 	1249531 	1265421 	1368432 	1479803 	431549 	512117 	1303207 	1705072 
A,FOR,TOTAL,N_GE1,NR,ME	: 	: 	: 	: 	657008 	546293 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	377043 	82885 	260883 	: 	: 
A,FOR,TOTAL,N_GE1,NR,MT	296061 	336233 	362440 b	396218 	388781 	546302 	628979 	671717 	208969 	282766 	568160 	766816 
A,FOR,TOTAL,N_GE1,NR,NL	17854096 b	17407136 	17501581 	17535163 	18152184 	20762524 	20981160 	22045219 	7666687 	11600561 	23145692 	25004388 
A,FOR,TOTAL,N_GE1,NR,NO	: 	7683544 	9181607 	8720412 	8101465 	8158780 	8085994 	: 	: 	2033000 	7875913 	7130125 
A,FOR,TOTAL,N_GE1,NR,PL	9269583 	9971871 	10242798 b	10906350 	11286503 	11958127 	12746829 	13544558 	6187062 	6812721 	11741604 	13637177 
A,FOR,TOTAL,N_GE1,NR,PT	1361005 	1329316 	1460477 	1636356 	1607577 	1927185 	2163849 	2696641 	688826 	856518 	2248981 	2809140 
A,FOR,TOTAL,N_GE1,NR,RO	773039 	960271 	1028252 	1016647 	1057084 	1071104 	1258095 	1573973 	396351 	910903 	1475106 	1887675 
A,FOR,TOTAL,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	846435 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE1,NR,SE	: 	: 	9133320 	8689114 	8890230 	21232443 	18855245 	17999540 	4224602 	5766822 	15268834 	: 
A,FOR,TOTAL,N_GE1,NR,SI	2474413 	2611650 	2642419 	2855015 	2853252 	3012579 	3187701 	3170206 	1137832 	2122974 	3160974 	4239917 
A,FOR,TOTAL,N_GE1,NR,SK	2689150 	2128968 b	2406400 	2777004 	3095087 	3869703 	4662046 	5214323 	1043943 	1562293 	3302534 	4370683 
A,FOR,TOTAL,N_GE1,NR,UK	50710620 	52277882 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE4,NR,AL	: 	: 	: 	: 	: 	673355 	: 	733449 	162779 	: 	: 	: 
A,FOR,TOTAL,N_GE4,NR,AT	6786694 	6446897 	6716408 	6506600 	7064042 	7021470 	6837100 	7250341 	2186580 	4813850 	8489838 	9775518 
A,FOR,TOTAL,N_GE4,NR,BE	6562760 	7440346 	7352379 	7065770 	8533844 	7883542 b	8688144 	9492716 	4081365 	5278483 	9429962 	9813959 
A,FOR,TOTAL,N_GE4,NR,BG	314732 b	353987 	395137 	382303 	414198 	552939 	637471 	742760 	123719 	119880 	640011 	745965 
A,FOR,TOTAL,N_GE4,NR,CH	7812605 	7968762 	8166767 	8774079 	9351637 	9989674 	9980287 	9074639 	4408586 	4862180 	8216059 	: 
A,FOR,TOTAL,N_GE4,NR,CY	898958 b	844030 	967422 	859125 	957394 	1027987 	1058492 	1098112 	341823 	368746 	889523 	1220869 
A,FOR,TOTAL,N_GE4,NR,CZ	4566244 	4327099 	4215261 	4387901 	4383789 	5155092 	5251875 	5311545 	1688915 	2682486 	5363485 	5768221 
A,FOR,TOTAL,N_GE4,NR,DE	61424379 	66791082 	64325890 	62713835 	68677091 	71158778 	83302893 	76972326 	27341536 	38013914 	68338955 	81211522 
A,FOR,TOTAL,N_GE4,NR,DK	5049850 	5122014 b	5122384 	5150666 	4752697 	5026075 	4879151 	7200721 	2412346 	2125719 	4401790 	4710906 
A,FOR,TOTAL,N_GE4,NR,EA20	141877664 	145421464 	144563040 	140749771 	150737048 	158436294 	178816791 	177866992 	57833485 	81181584 	159641339 	183129844 
A,FOR,TOTAL,N_GE4,NR,EE	526558 	608247 	702996 	704530 	674105 	662549 	1067036 	930546 	343268 	375620 	658969 	882562 
A,FOR,TOTAL,N_GE4,NR,EL	463787 	558669 	584253 	554479 	567139 	558999 	681961 	790108 	243754 	299039 	777931 	847426 
A,FOR,TOTAL,N_GE4,NR,ES	7249715 	6597342 	6672527 	8298045 b	8967430 	9315895 	10762531 	10838066 	2604043 	3964150 	9249278 	10859044 
A,FOR,TOTAL,N_GE4,NR,EU27_2020	166734719 e	171532279 e	171625594 	168320345 	178773058 	197021628 	217253244 	219105651 	71136739 	97740285 	194794826 	222229045 e
A,FOR,TOTAL,N_GE4,NR,FI	4218767 b	3938736 	4152867 	4293002 	4363435 	4393093 	4965442 	6247998 	1502111 	1014114 	4488132 	4119213 
A,FOR,TOTAL,N_GE4,NR,FR	18058703 	18654837 	20082556 	17115592 	17342596 	19504805 	20566319 	20778722 	6715753 	8550878 	17886159 	20830181 
A,FOR,TOTAL,N_GE4,NR,HR	1323806 	1605885 	1286350 	1319747 	688188 	925018 	980477 	984401 	246418 	339133 	651178 	930106 
A,FOR,TOTAL,N_GE4,NR,HU	2295794 	2137011 	2408763 	2772023 	2864952 	3116297 	3685814 	3987995 	1188597 	1549013 	3266710 	3883248 
A,FOR,TOTAL,N_GE4,NR,IE	3748138 	3651512 	3686447 	3850435 	4356703 	4469703 	4551900 	5237402 	1155390 	1263430 	4722743 	5614151 
A,FOR,TOTAL,N_GE4,NR,IT	9779589 	7969758 	7952366 b	6748880 	7255478 	7694312 	9794447 	10675666 	2221311 	3194526 	7358780 	7409799 
A,FOR,TOTAL,N_GE4,NR,LT	1114857 	1151778 	1175053 	1221762 	1281570 	1367497 	1521019 	1575282 	444667 	572170 	1437184 	1585726 
A,FOR,TOTAL,N_GE4,NR,LU	909468 	933228 	991497 	960810 	982091 	1371428 	1380228 	1363831 	887020 	1151368 	1777317 	1826585 
A,FOR,TOTAL,N_GE4,NR,LV	746717 	701912 	831042 	672677 	629590 	682049 	734229 	838611 	202387 	332437 	725477 	993796 
A,FOR,TOTAL,N_GE4,NR,ME	: 	: 	: 	: 	370515 	328137 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	273209 	57713 	186621 	: 	: 
A,FOR,TOTAL,N_GE4,NR,MT	220490 	248061 	270291 b	293013 	282034 	377384 	440253 	460979 	126687 	191130 	407608 	534600 
A,FOR,TOTAL,N_GE4,NR,NL	13581514 b	13270651 	13282711 	13104511 	13701377 	15123799 	15549082 	15937531 	5603723 	8602816 	16903889 	17997610 
A,FOR,TOTAL,N_GE4,NR,NO	: 	4728555 	5731872 	5463408 	5082625 	5375690 	4789959 	: 	: 	1374615 	5256283 	4577192 
A,FOR,TOTAL,N_GE4,NR,PL	6111156 	7611566 	8330489 b	8813927 	9069470 	9560049 	10219182 	10865162 	4938508 	5454689 	9472458 	10963992 
A,FOR,TOTAL,N_GE4,NR,PT	849010 	1003303 	948940 	1072890 	1004549 	1284024 	1457299 	1767647 	412546 	606349 	1529554 	1820691 
A,FOR,TOTAL,N_GE4,NR,RO	687230 	843687 	953474 	898564 	910929 	933396 	1069533 	1362114 	346493 	845826 	1313818 	1678703 
A,FOR,TOTAL,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	498038 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE4,NR,SE	: 	: 	5637047 	5165190 	5639975 	14241486 	12693428 	11768362 	2604677 	3781088 	10695216 	: 
A,FOR,TOTAL,N_GE4,NR,SI	1320009 	1283080 	1238170 	1440087 	1520313 	1408281 	1648853 	1518644 	670106 	1247011 	1906051 	2237402 
A,FOR,TOTAL,N_GE4,NR,SK	2093745 	1722110 b	1342876 	1953980 	1888078 	2205681 	2829086 	3108064 	502997 	1002420 	2012814 	2619082 
A,FOR,TOTAL,N_GE4,NR,UK	40461127 	41835431 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,NEU27_2020_FOR,PER,N1-3,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	96794 	: 	: 	: 
A,NEU27_2020_FOR,PER,N1-3,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	116391 	201421 	361802 	528894 
A,NEU27_2020_FOR,PER,N1-3,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	92627 	67666 u	225042 	273276 
A,NEU27_2020_FOR,PER,N1-3,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: u	33759 u	96632 	129686 
A,NEU27_2020_FOR,PER,N1-3,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 
A,NEU27_2020_FOR,PER,N1-3,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	69439 
A,NEU27_2020_FOR,PER,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u
A,NEU27_2020_FOR,PER,N1-3,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	1036333 u	908149 u	2046758 	2065877 
A,NEU27_2020_FOR,PER,N1-3,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	111455 u	: u	176503 u	206133 u
A,NEU27_2020_FOR,PER,N1-3,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	3675061 	3451152 	8126633 	10631638 
A,NEU27_2020_FOR,PER,N1-3,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	24111 u	: u	43079 u	53699 u
A,NEU27_2020_FOR,PER,N1-3,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	27820 u	24609 u	47226 	50795 
A,NEU27_2020_FOR,PER,N1-3,NR,ES	: 	: 	: 	: 	: 	: 	: 	: 	480668 	478242 	932616 	1126486 
A,NEU27_2020_FOR,PER,N1-3,NR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	4339262 	4095059 	9251575 	11912926 e
A,NEU27_2020_FOR,PER,N1-3,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	207009 
A,NEU27_2020_FOR,PER,N1-3,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	780158 	595719 	1054290 	1906261 
A,NEU27_2020_FOR,PER,N1-3,NR,HR	: 	: 	: 	: 	: 	: 	: 	: 	112255 	134961 	277311 	392755 
A,NEU27_2020_FOR,PER,N1-3,NR,HU	: 	: 	: 	: 	: 	: 	: 	: 	161910 	261170 	295643 	310682 
A,NEU27_2020_FOR,PER,N1-3,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	523102 	502404 	1680372 	2129313 
A,NEU27_2020_FOR,PER,N1-3,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	368573 u	468392 u
A,NEU27_2020_FOR,PER,N1-3,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	37371 	19425 	92836 	91040 
A,NEU27_2020_FOR,PER,N1-3,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	18720 	23236 	48616 	58966 
A,NEU27_2020_FOR,PER,N1-3,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	55778 u	67788 u
A,NEU27_2020_FOR,PER,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	15667 u	50170 	: 	: 
A,NEU27_2020_FOR,PER,N1-3,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	8224 u	6626 u	16727 	26432 
A,NEU27_2020_FOR,PER,N1-3,NR,NL	: 	: 	: 	: 	: 	: 	: 	: 	166182 	107059 	490071 	615822 
A,NEU27_2020_FOR,PER,N1-3,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	205905 	216493 u
A,NEU27_2020_FOR,PER,N1-3,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	131704 	54205 	150295 	196128 
A,NEU27_2020_FOR,PER,N1-3,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	33321 u	: u	59793 	74133 
A,NEU27_2020_FOR,PER,N1-3,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	27141 u	: u
A,NEU27_2020_FOR,PER,N1-3,NR,SE	: 	: 	: 	: 	: 	: 	: 	: 	215086 u	238575 u	: u	: 
A,NEU27_2020_FOR,PER,N1-3,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: u	123888 	190603 	379585 
A,NEU27_2020_FOR,PER,N1-3,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u
A,NEU27_2020_FOR,PER,N15-28,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 
A,NEU27_2020_FOR,PER,N15-28,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	80580 u	128331 u	287997 	389218 
A,NEU27_2020_FOR,PER,N15-28,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	131691 	183919 	412301 	505804 
A,NEU27_2020_FOR,PER,N15-28,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u
A,NEU27_2020_FOR,PER,N15-28,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	268290 u	232604 u	314298 u	: 
A,NEU27_2020_FOR,PER,N15-28,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	36912 u
A,NEU27_2020_FOR,PER,N15-28,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	102761 u	: u
A,NEU27_2020_FOR,PER,N15-28,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	672777 u	1484461 u	3473630 	3927811 
A,NEU27_2020_FOR,PER,N15-28,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	118484 u	: u	142107 u	237952 
A,NEU27_2020_FOR,PER,N15-28,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	2429811 	3132427 	8170409 	10078935 
A,NEU27_2020_FOR,PER,N15-28,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	23694 u	30359 u
A,NEU27_2020_FOR,PER,N15-28,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	15226 u	35112 u	74311 	91003 
A,NEU27_2020_FOR,PER,N15-28,NR,ES	: 	: 	: 	: 	: 	: 	: 	: 	221563 	262932 	743518 	904525 
A,NEU27_2020_FOR,PER,N15-28,NR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	2891289 	3524142 	9015396 	11002141 e
A,NEU27_2020_FOR,PER,N15-28,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	149422 u	: u	212933 	176002 
A,NEU27_2020_FOR,PER,N15-28,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	450992 	326822 	974462 	1675356 
A,NEU27_2020_FOR,PER,N15-28,NR,HR	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	18614 u	21152 u
A,NEU27_2020_FOR,PER,N15-28,NR,HU	: 	: 	: 	: 	: 	: 	: 	: 	20260 	17985 	13898 u	27806 
A,NEU27_2020_FOR,PER,N15-28,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	84416 	: u	96699 u	252154 u
A,NEU27_2020_FOR,PER,N15-28,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	543530 u	557886 u
A,NEU27_2020_FOR,PER,N15-28,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	11258 	6479 	23920 	37937 
A,NEU27_2020_FOR,PER,N15-28,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	21111 	25637 	50550 	79865 
A,NEU27_2020_FOR,PER,N15-28,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	29300 u	27042 u
