freq,c_dest,purpose,duration,unit,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,WORLD,PER_OTH,N_GE1,NR,LV	1558089 	1248174 	2307450 	823112 	603919 	968405 	945021 	1125703 	689738 	1888633 	1990749 	1477669 
A,WORLD,PER_OTH,N_GE1,NR,ME	: 	: 	: 	: 	678332 	640020 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	99149 	: u	53529 u	: 	: 
A,WORLD,PER_OTH,N_GE1,NR,MT	194742 	203558 	186244 b	171522 	213244 	231364 	274817 	176742 	161988 u	155386 	174065 	189553 
A,WORLD,PER_OTH,N_GE1,NR,NL	1083196 b	1336281 	800688 	821960 u	679639 	4115839 	3657309 	3494471 	1051761 	4981852 	18853123 	20899199 
A,WORLD,PER_OTH,N_GE1,NR,NO	: 	9351277 	9709373 	9161079 	7731260 	9837474 	10773131 	: 	: 	8707796 	10432603 	10548705 
A,WORLD,PER_OTH,N_GE1,NR,PL	30699278 	24446257 	25480281 b	24960849 	30333709 	32775728 	31763953 	31263213 	15604174 	20834605 	28307642 	25867916 
A,WORLD,PER_OTH,N_GE1,NR,PT	3302846 	3522699 	3447582 	3790363 	2640062 	3269865 	2701149 	3685278 	3635584 	3913998 	4043000 	4462119 
A,WORLD,PER_OTH,N_GE1,NR,RO	568844 	859099 	965866 	1145559 	1279522 	1265984 	1130643 	1421390 	374935 	624073 	760492 	928190 
A,WORLD,PER_OTH,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	1205634 	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N_GE1,NR,SE	: 	: 	14368632 	14552755 	16784760 	18931274 	12179900 	14854957 	21303065 	21783107 	22087952 	: 
A,WORLD,PER_OTH,N_GE1,NR,SI	625606 	494176 	457573 	468023 	770000 	428627 	584369 	589342 	217982 u	414502 	621183 	810250 
A,WORLD,PER_OTH,N_GE1,NR,SK	7107794 	2235489 b	3462815 	3595868 	4225234 	4793111 	4602461 	6547935 	2379935 	3251605 	5631291 	6779197 
A,WORLD,PER_OTH,N_GE1,NR,UK	27741778 	26531332 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N_GE4,NR,AL	: 	: 	: 	: 	: 	2481033 	: 	1885333 	1100645 	: 	: 	: 
A,WORLD,PER_OTH,N_GE4,NR,AT	4827821 	6367057 	3521586 	3497214 	4086266 	4285261 	6308451 	4581261 	2951420 	3640649 	7462026 	9984582 
A,WORLD,PER_OTH,N_GE4,NR,BE	: u	1778597 	2549472 	1786530 	1492767 	1490694 b	1227073 	4143844 	3025156 	3838689 	3962024 	4358055 
A,WORLD,PER_OTH,N_GE4,NR,BG	1107894 b	932770 	1204790 	731688 	735961 	816704 	747978 	1091266 	359510 u	468858 u	807812 	1079598 
A,WORLD,PER_OTH,N_GE4,NR,CH	6358360 	8107059 	7396645 	5466438 	7674031 	9337420 	5397047 	10318187 	5675163 	2748316 	3970170 	: 
A,WORLD,PER_OTH,N_GE4,NR,CY	3238442 b	2981005 	3574341 	2825312 	3358678 	3159892 	2322927 	2746148 	3108264 	1209307 u	1440144 	1355251 
A,WORLD,PER_OTH,N_GE4,NR,CZ	5779714 	4104575 	4131468 	4367468 	4111389 	5526255 	4611862 	5150411 	1423066 	2218063 	3930378 	5666991 
A,WORLD,PER_OTH,N_GE4,NR,DE	44824218 	54746686 	48334875 	46986298 	52254252 	64926308 	68605669 	63618704 	25104312 	22811979 	30740887 	52444878 
A,WORLD,PER_OTH,N_GE4,NR,DK	: u	: u	: u	: u	: u	3261402 	2354203 	3404347 	2604206 u	915427 u	2010745 	2081474 
A,WORLD,PER_OTH,N_GE4,NR,EA20	216355991 	218180555 	213208573 	175545962 	178117726 	204395085 	197216706 	200447555 	140495810 	153582376 	181792009 	190770644 
A,WORLD,PER_OTH,N_GE4,NR,EE	: u	: u	252428 u	862709 u	193076 u	489508 u	344065 u	749592 u	: u	: u	212690 u	231070 u
A,WORLD,PER_OTH,N_GE4,NR,EL	1973878 	1784716 	3221716 	1682233 	2047542 	2093113 	1787508 	1232137 	1869277 	1716588 	1905921 	1367487 
A,WORLD,PER_OTH,N_GE4,NR,ES	55721306 	52698942 	50045961 	35094238 b	29894840 	28635035 	23518844 	25554323 	22087099 	29863395 	32388776 	26148301 
A,WORLD,PER_OTH,N_GE4,NR,EU27_2020	262533456 e	258109819 e	255231433 	215247538 	224793913 	262470582 	245540192 	254287240 	172719444 	191005515 	229077167 	239499550 e
A,WORLD,PER_OTH,N_GE4,NR,FI	8059700 b	6153224 	4717426 	3262008 	3330494 	4601211 	3765288 	6149854 	10096835 	8153515 	7194737 	10730105 
A,WORLD,PER_OTH,N_GE4,NR,FR	66669966 	66835665 	72233564 	57919724 	57526090 	65722608 	65323585 	58095394 	57845454 	61814658 	61258057 	48692886 
A,WORLD,PER_OTH,N_GE4,NR,HR	3859109 	5531444 	4669228 	3393426 	1807661 	1936253 	1620725 	1917779 	729063 	1145719 	747739 	1584914 
A,WORLD,PER_OTH,N_GE4,NR,HU	1984786 	1557832 	2547173 	1224685 	1698455 	1365458 	1154038 	2701806 	665631 	559969 	613006 	1877791 
A,WORLD,PER_OTH,N_GE4,NR,IE	6472036 	5700072 	5278134 	4930978 	6010928 	7239111 	4791692 	7582123 	2332282 	3681556 	4980098 	3610368 
A,WORLD,PER_OTH,N_GE4,NR,IT	7199852 	4379448 	4169365 bu	3180436 u	7013091 u	6514627 u	5329444 u	9274868 u	2991429 u	2198978 u	3995808 u	2682565 u
A,WORLD,PER_OTH,N_GE4,NR,LT	1421095 	1528715 	1472506 	1271684 	1171917 	1207282 	1490062 	1350110 	832239 	862527 	877076 	947115 
A,WORLD,PER_OTH,N_GE4,NR,LU	166374 	234626 	358801 	452329 	173702 	476233 	382919 	487237 	495369 	570488 	931641 	603718 
A,WORLD,PER_OTH,N_GE4,NR,LV	1078491 	916512 	1998596 	672477 u	521303 u	819504 u	762378 u	828445 	581277 u	1726909 	1761509 	1195148 
A,WORLD,PER_OTH,N_GE4,NR,ME	: 	: 	: 	: 	550206 	559636 u	: 	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	87670 u	: u	: u	: 	: 
A,WORLD,PER_OTH,N_GE4,NR,MT	179732 	183180 	170255 bu	148183 u	200580 u	205346 	248501 	149294 	: u	131954 u	152747 u	146425 
A,WORLD,PER_OTH,N_GE4,NR,NL	876779 bu	1202730 u	662783 u	757654 u	531047 u	3234719 	2888082 	2886400 	832765 	3948538 	13484412 	14793076 
A,WORLD,PER_OTH,N_GE4,NR,NO	: 	5868238 	5782036 	5648336 	4564711 	5859050 	4519910 	: 	: 	5568208 	5955810 	6137932 
A,WORLD,PER_OTH,N_GE4,NR,PL	25772620 	21642874 	22756163 b	22188148 	26844177 	29639177 	28637225 	28301295 	14051803 	19095192 	25691504 	23222404 
A,WORLD,PER_OTH,N_GE4,NR,PT	2384158 	2812054 	2570922 	3061387 	1875945 	2545567 	1834241 	2500554 	2819584 	3045812 	2958050 	3380901 
A,WORLD,PER_OTH,N_GE4,NR,RO	135638 u	278090 u	270841 	216091 u	382840 	446048 	378138 u	366640 	: u	131054 u	218146 u	156301 u
A,WORLD,PER_OTH,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	1108241 u	: 	: 	: 	: 	: 
A,WORLD,PER_OTH,N_GE4,NR,SE	: 	: 	10914133 	10661573 	12561961 	17020453 	10440042 	12823921 	13037799 	14034575 	14013567 	: 
A,WORLD,PER_OTH,N_GE4,NR,SI	513103 	401185 	352361 u	376437 	683671 	338390 	401830 	416992 u	: u	311564 u	496905 	612490 
A,WORLD,PER_OTH,N_GE4,NR,SK	6244416 	1894916 bu	3054252 u	3384707 u	3943875 u	4474422 	4263422 	6182495 	2233932 	2691498 	4840762 	5901312 
A,WORLD,PER_OTH,N_GE4,NR,UK	22475541 	21452974 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,AL	: 	: 	: 	: 	: 	2920747 	: 	3298667 	1417259 	: 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,AT	4569867 	4306208 	5495184 	4649869 	5372749 	5408447 	6639450 	7270695 	5829614 	6532673 	9308246 	8997910 
A,WORLD,PER_VFR,N1-3,NR,BE	507652 	1093680 	1247212 	1496263 	1656356 	1847258 b	1994550 	2253429 	1186270 	1674512 	1947871 	2431442 
A,WORLD,PER_VFR,N1-3,NR,BG	2078459 b	2019679 	2060620 	1390552 	1744756 	3000541 	2679850 	2262433 	1086873 	1487123 	1509873 	1769071 
A,WORLD,PER_VFR,N1-3,NR,CH	3313787 	5154546 	3991636 	5183211 	4068405 	5757074 	5102682 	4205083 	3007575 	2526920 	3444938 	: 
A,WORLD,PER_VFR,N1-3,NR,CY	247731 b	273507 	316013 	417965 	415671 	398076 	228351 	339544 	298493 	185852 	408671 	396641 
A,WORLD,PER_VFR,N1-3,NR,CZ	16500905 	17055468 	19604183 	17203657 	17762766 	19794807 	17172504 	16814697 	11291530 	12354283 	15770403 	12317000 
A,WORLD,PER_VFR,N1-3,NR,DE	105763714 	107839833 	106523171 	113222930 	109632864 	102667508 	97649832 	97490135 	74910626 	93603184 	78565650 	90530161 
A,WORLD,PER_VFR,N1-3,NR,DK	20623142 	21921953 b	22211868 	21815143 	19875541 	11407134 	7044579 	12127042 	10525858 	7522409 	7919490 	7488814 
A,WORLD,PER_VFR,N1-3,NR,EA20	377888402 	377258968 	371845644 	375574867 	374817989 	378894723 	364491605 	360000421 	248600536 	326686829 	334556415 	351749464 
A,WORLD,PER_VFR,N1-3,NR,EE	1632223 	1509877 	2468971 	2103899 	2386647 	2177259 	3052376 	2144431 	1066657 	973040 	1296028 	1621760 
A,WORLD,PER_VFR,N1-3,NR,EL	1833789 	717961 	1219322 	1017109 	945390 	1036098 	998739 	861301 	635412 	699562 	955444 	824633 
A,WORLD,PER_VFR,N1-3,NR,ES	62430202 	64775871 	60054317 	75788396 b	78515617 	77362747 	76351740 	71935907 	41034456 	58537742 	64678976 	66483864 
A,WORLD,PER_VFR,N1-3,NR,EU27_2020	478747009 e	476080714 e	483057586 	484711127 	483140114 	497282384 	476171382 	477439802 	339520547 	428058974 	452904482 	469757936 e
A,WORLD,PER_VFR,N1-3,NR,FI	22737608 b	22015118 	21198326 	21642260 	21326427 	22323315 	19975542 	20805066 	11382640 	17578858 	14755363 	13018987 
A,WORLD,PER_VFR,N1-3,NR,FR	123090533 	120644249 	119629871 	105900088 	103579158 	110102120 	100961648 	101367480 	80808340 	108817814 	115419654 	118593230 
A,WORLD,PER_VFR,N1-3,NR,HR	3216220 	3128038 	3291452 	2113644 	1493849 	1223976 	1530316 	1937074 	1315574 	1359984 	1516597 	1948634 
A,WORLD,PER_VFR,N1-3,NR,HU	11959171 	10413764 	11490882 	11756472 	10929589 	10326282 	10879531 	10504535 	4926646 	6186619 	6933966 	6745149 
A,WORLD,PER_VFR,N1-3,NR,IE	4033247 	4267827 	4410163 	4163398 	4686733 	4702296 	5692737 	5634151 	3053022 	2250693 	7045212 	7940478 
A,WORLD,PER_VFR,N1-3,NR,IT	15120070 	14957631 	14617976 b	12139804 	14331124 	14311496 	14955652 	13220443 	6590992 	6825564 	10347845 	7516448 
A,WORLD,PER_VFR,N1-3,NR,LT	1982385 	1850375 	2052328 	1972805 	1717348 	1811373 	1780583 	1762907 	1191027 	1417651 	1655717 	1956336 
A,WORLD,PER_VFR,N1-3,NR,LU	436442 	455197 	435396 	380177 	269838 	539987 	631564 	663512 	525188 	640534 	749609 	877095 
A,WORLD,PER_VFR,N1-3,NR,LV	2983950 	2845957 	2673161 	2516381 	2567665 	2724797 	2158443 	2475376 	894642 	1350567 	2277823 	2414687 
A,WORLD,PER_VFR,N1-3,NR,ME	: 	: 	: 	: 	689821 	656710 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	96664 	71372 	84650 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,MT	38138 	63195 	32384 b	35341 	51797 	41507 	37942 	46635 	100627 	100331 	84727 	133133 
A,WORLD,PER_VFR,N1-3,NR,NL	16598019 b	14449263 	13148243 	12181579 	11154190 	14927121 	13487709 	12266822 	8928968 	11751143 	6882914 	7327991 
A,WORLD,PER_VFR,N1-3,NR,NO	: 	4734971 	6362538 	5708657 	5797442 	6053054 	7836180 	: 	: 	6536589 	8749773 	8781571 
A,WORLD,PER_VFR,N1-3,NR,PL	22108663 	20094204 	28256360 b	29779100 	31245754 	33127103 	35253235 	36476902 	26365816 	32112653 	36009137 	36297795 
A,WORLD,PER_VFR,N1-3,NR,PT	7803287 	8217912 	8629669 	9129374 	9319832 	9614848 	9751812 	10268094 	5661669 	7127348 	9511149 	10255978 
A,WORLD,PER_VFR,N1-3,NR,RO	14219257 	13842596 	14328603 	13101890 	13490615 	13771608 	13080292 	12945312 	8786037 	12095905 	12319159 	13799280 
A,WORLD,PER_VFR,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	651398 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,SE	: 	: 	13259426 	14089446 	13273104 	26960186 	25569786 	26308459 	27937251 	29613152 	37886039 	: 
A,WORLD,PER_VFR,N1-3,NR,SI	1301256 	1482879 	1095351 	970809 	1147361 	1472331 	968715 	1147142 	251304 	1961730 	2060113 	3491233 
A,WORLD,PER_VFR,N1-3,NR,SK	1562069 	2364392 b	3307134 	3732775 	4247374 	4202163 	5643902 	6110277 	2935014 	3298047 	5088806 	4988825 
A,WORLD,PER_VFR,N1-3,NR,UK	59978392 	59228913 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N_GE1,NR,AL	: 	: 	: 	: 	: 	12552111 	: 	13625132 	3983969 	: 	: 	: 
A,WORLD,PER_VFR,N_GE1,NR,AT	15408334 	15376914 	16532336 	15231496 	19301848 	17627175 	20307698 	22238791 	16278641 	23039379 	29628281 	36122166 
A,WORLD,PER_VFR,N_GE1,NR,BE	7686492 	12247696 	12489223 	12457569 	13740419 	16334803 b	19234604 	20318738 	12954507 	17993823 	22237777 	25457817 
A,WORLD,PER_VFR,N_GE1,NR,BG	5594736 b	6014528 	5299820 	4420050 	4953636 	7434606 	7984730 	7265898 	3473355 	3059188 	4193040 	5552540 
A,WORLD,PER_VFR,N_GE1,NR,CH	18605059 	23072551 	24890390 	28817570 	27805456 	36026055 	32362731 	32660292 	18603120 	22564378 	34222488 	: 
A,WORLD,PER_VFR,N_GE1,NR,CY	3831223 b	4208885 	5245571 	5577550 	5174181 	4219006 	2923974 	4091053 	1486613 	1582340 	3831375 	3880571 
A,WORLD,PER_VFR,N_GE1,NR,CZ	36353441 	33462207 	38380400 	35857004 	36296454 	39085893 	35245445 	36009097 	23798370 	28282795 	32836136 	27366705 
A,WORLD,PER_VFR,N_GE1,NR,DE	289859392 	318267743 	295207734 	333118581 	324481907 	291993749 	288681067 	306660089 	259204329 	264152102 	241920075 	316069003 
A,WORLD,PER_VFR,N_GE1,NR,DK	36719621 	37157156 b	41805262 	39651030 	36920518 	26236800 	18751153 	30171419 	21371757 	16909199 	19442702 	16101995 
A,WORLD,PER_VFR,N_GE1,NR,EA20	1202298334 	1267458777 	1211544945 	1238569839 	1214092240 	1152698368 	1148524989 	1146025267 	848173023 	970647168 	1065405310 	1173387051 
A,WORLD,PER_VFR,N_GE1,NR,EE	4475702 	3952425 	5133343 	4468802 	4978361 	4094445 	5693161 	4311477 	1999573 	2368942 	2933650 	3895784 
A,WORLD,PER_VFR,N_GE1,NR,EL	11945864 	14369277 	12973433 	10979978 	10748466 	10668725 	11603432 	13280834 	7229019 	6702989 	12483523 	10587852 
A,WORLD,PER_VFR,N_GE1,NR,ES	192615616 	203265155 	192438504 	221253848 b	226048885 	207952213 	212218793 	207327698 	137475630 	167283434 	197893911 	208406325 
A,WORLD,PER_VFR,N_GE1,NR,EU27_2020	1470577242 e	1512019710 e	1508568800 	1525201694 	1503473531 	1540597720 	1512488081 	1522522424 	1098489396 	1262103909 	1422347041 	1524270229 e
A,WORLD,PER_VFR,N_GE1,NR,FI	43937682 b	41824051 	42007545 	42488666 	44964323 	41870603 	39440619 	41879893 	29894102 	40747869 	38535874 	36069320 
A,WORLD,PER_VFR,N_GE1,NR,FR	427702994 	432894258 	428107434 	390874018 	379218236 	344206272 	321920271 	312151695 	262155105 	305637304 	320254705 	335447333 
A,WORLD,PER_VFR,N_GE1,NR,HR	12708648 	16668057 	11810553 	13052309 	6066147 	7473254 	7377986 	8468650 	5441139 	6291276 	6396395 	8783582 
A,WORLD,PER_VFR,N_GE1,NR,HU	25876097 	24433755 	25595830 	27188585 	24686235 	21216719 	23601959 	23518712 	11579551 	12791727 	17766111 	16336539 
A,WORLD,PER_VFR,N_GE1,NR,IE	14051695 	14876122 	15082714 	13174771 	14758547 	15004588 	16985139 	16722923 	8851491 	7910013 	19136254 	24374170 
A,WORLD,PER_VFR,N_GE1,NR,IT	86988559 	95845288 	90739372 b	91992480 	83030059 	89218076 	102977002 	93288758 	52158153 	62923676 	82850500 	70215963 
A,WORLD,PER_VFR,N_GE1,NR,LT	7626456 	9309115 	7126720 	7461550 	7125620 	6519301 	6181873 	7018685 	3148176 	3037056 	5285441 	5792326 
A,WORLD,PER_VFR,N_GE1,NR,LU	3129050 	2638683 	2352757 	2342978 	2261191 	4250012 	4447905 	4231008 	4384061 	5696909 	7228479 	7434678 
A,WORLD,PER_VFR,N_GE1,NR,LV	7469323 	7008495 	6521998 	5467208 	6013445 	5619966 	5182132 	6131902 	2712027 	3505089 	4925262 	5805555 
A,WORLD,PER_VFR,N_GE1,NR,ME	: 	: 	: 	: 	3792320 	2579441 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	1214883 	398137 	494578 	: 	: 
A,WORLD,PER_VFR,N_GE1,NR,MT	626081 	820278 	268947 b	243903 	226813 	292638 	325008 	285906 	349181 	602978 	429166 	733886 
A,WORLD,PER_VFR,N_GE1,NR,NL	42295925 b	37606131 	34536922 	33529448 	31580618 	48162654 	41587026 	33585960 	19288404 	22256718 	31202534 	30409900 
A,WORLD,PER_VFR,N_GE1,NR,NO	: 	13025592 	21745792 	17055153 	18672622 	19245994 	19684825 	: 	: 	25366746 	27740547 	28859110 
A,WORLD,PER_VFR,N_GE1,NR,PL	87470283 	67100405 	110669295 b	106111597 	115795002 	126819601 	135583400 	141021935 	95047001 	109275755 	134414241 	126990283 
A,WORLD,PER_VFR,N_GE1,NR,PT	19210040 	27826283 	20937847 	21644037 	19394505 	22356305 	21840101 	23246285 	15135979 	16950149 	21853541 	23953685 
A,WORLD,PER_VFR,N_GE1,NR,RO	37998950 	37826352 	37321122 	31871067 	32100538 	30171312 	29349783 	30419256 	20306881 	27111986 	26610292 	31378885 
A,WORLD,PER_VFR,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	4387139 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N_GE1,NR,SE	: 	: 	37952125 	41532520 	38628909 	136934421 	113446621 	108090840 	74739456 	94026092 	121679211 	: 
A,WORLD,PER_VFR,N_GE1,NR,SI	2537400 	3145077 	2936010 	2742685 	3347261 	2937489 	3010001 	2921390 	1154734 	4339075 	5035409 	7447312 
A,WORLD,PER_VFR,N_GE1,NR,SK	8191857 	5308843 b	9095982 	10467962 	11631409 	11897091 	16587197 	17863534 	6872160 	7626048 	11343155 	12499822 
A,WORLD,PER_VFR,N_GE1,NR,UK	282568226 	285183009 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N_GE4,NR,AL	: 	: 	: 	: 	: 	9631364 	: 	10326465 	2566710 	: 	: 	: 
A,WORLD,PER_VFR,N_GE4,NR,AT	10838467 	11070705 	11037152 	10581628 	13929099 	12218729 	13668247 	14968096 	10449027 	16506705 	20320035 	27124256 
A,WORLD,PER_VFR,N_GE4,NR,BE	7178840 	11154015 	11242011 	10961306 	12084063 	14487545 b	17240054 	18065309 	11768237 	16319311 	20289906 	23026376 
A,WORLD,PER_VFR,N_GE4,NR,BG	3516276 b	3994849 	3239200 	3029498 	3208880 	4434065 	5304880 	5003466 	2386482 	1572065 	2683166 	3783470 
A,WORLD,PER_VFR,N_GE4,NR,CH	15291272 	17918005 	20898754 	23634359 	23737051 	30268981 	27260048 	28455209 	15595545 	20037458 	30777550 	: 
A,WORLD,PER_VFR,N_GE4,NR,CY	3583492 b	3935378 	4929558 	5159585 	4758510 	3820931 	2695623 	3751509 	1188120 	1396489 	3422704 	3483930 
A,WORLD,PER_VFR,N_GE4,NR,CZ	19852536 	16406739 	18776217 	18653347 	18533688 	19291086 	18072942 	19194400 	12506840 	15928512 	17065733 	15049705 
A,WORLD,PER_VFR,N_GE4,NR,DE	184095678 	210427911 	188684564 	219895650 	214849043 	189326241 	191031235 	209169954 	184293703 	170548918 	163354426 	225538842 
A,WORLD,PER_VFR,N_GE4,NR,DK	16096479 	15235203 b	19593395 	17835888 	17044977 	14829667 	11706574 	18044377 	10845900 	9386790 	11523212 	8613182 
A,WORLD,PER_VFR,N_GE4,NR,EA20	824409932 	890199808 	839699302 	862994972 	839274251 	773803644 	784033384 	786024846 	599572487 	643960339 	730848895 	821637587 
A,WORLD,PER_VFR,N_GE4,NR,EE	2843479 	2442548 	2664372 	2364903 	2591714 	1917187 	2640785 	2167046 	932916 	1395902 	1637622 	2274024 
A,WORLD,PER_VFR,N_GE4,NR,EL	10112075 	13651316 	11754112 	9962869 	9803076 	9632627 	10604693 	12419534 	6593607 	6003427 	11528079 	9763220 
A,WORLD,PER_VFR,N_GE4,NR,ES	130185414 	138489284 	132384187 	145465452 b	147533268 	130589467 	135867053 	135391791 	96441175 	108745692 	133214935 	141922462 
A,WORLD,PER_VFR,N_GE4,NR,EU27_2020	991830233 e	1035938996 e	1025511214 	1040490567 	1020333417 	1043315335 	1036316699 	1045082622 	758968849 	834044936 	969442559 	1054512293 e
A,WORLD,PER_VFR,N_GE4,NR,FI	21200074 b	19808933 	20809218 	20846406 	23637896 	19547288 	19465077 	21074827 	18511462 	23169011 	23780512 	23050333 
A,WORLD,PER_VFR,N_GE4,NR,FR	304612461 	312250009 	308477563 	284973930 	275639078 	234104152 	220958623 	210784215 	181346765 	196819490 	204835051 	216854103 
A,WORLD,PER_VFR,N_GE4,NR,HR	9492428 	13540020 	8519101 	10938664 	4572298 	6249278 	5847670 	6531575 	4125565 	4931292 	4879798 	6834948 
A,WORLD,PER_VFR,N_GE4,NR,HU	13916926 	14019991 	14104948 	15432113 	13756646 	10890437 	12722428 	13014177 	6652905 	6605108 	10832145 	9591390 
A,WORLD,PER_VFR,N_GE4,NR,IE	10018449 	10608295 	10672552 	9011373 	10071814 	10302293 	11292403 	11088773 	5798469 	5659320 	12091042 	16433691 
A,WORLD,PER_VFR,N_GE4,NR,IT	71868489 	80887657 	76121395 b	79852675 	68698935 	74906580 	88021349 	80068314 	45567161 	56098112 	72502656 	62699515 
A,WORLD,PER_VFR,N_GE4,NR,LT	5644070 	7458741 	5074392 	5488745 	5408273 	4707927 	4401290 	5255778 	1957149 	1619406 	3629725 	3835990 
A,WORLD,PER_VFR,N_GE4,NR,LU	2692608 	2183486 	1917361 	1962801 	1991353 	3710025 	3816341 	3567496 	3858873 	5056375 	6478870 	6557583 
A,WORLD,PER_VFR,N_GE4,NR,LV	4485373 	4162538 	3848837 	2950827 	3445780 	2895169 	3023688 	3656526 	1817385 	2154522 	2647440 	3390868 
A,WORLD,PER_VFR,N_GE4,NR,ME	: 	: 	: 	: 	3102499 	1922731 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	1118219 	326766 	409927 	: 	: 
A,WORLD,PER_VFR,N_GE4,NR,MT	587943 	757083 	236563 b	208562 	175016 	251130 	287066 	239271 	248554 	502647 	344439 	600753 
A,WORLD,PER_VFR,N_GE4,NR,NL	25697906 b	23156869 	21388679 	21347870 	20426428 	33235533 	28099317 	21319138 	10359436 	10505575 	24319620 	23081909 
A,WORLD,PER_VFR,N_GE4,NR,NO	: 	8290621 	15383254 	11346496 	12875180 	13192939 	11848644 	: 	: 	18830156 	18990774 	20077539 
A,WORLD,PER_VFR,N_GE4,NR,PL	65361620 	47006201 	82412935 b	76332498 	84549248 	93692497 	100330165 	104545032 	68681185 	77163102 	98405104 	90692488 
A,WORLD,PER_VFR,N_GE4,NR,PT	11406754 	19608371 	12308178 	12514663 	10074673 	12741457 	12088289 	12978191 	9474309 	9822801 	12342393 	13697707 
A,WORLD,PER_VFR,N_GE4,NR,RO	23779693 	23983756 	22992520 	18769177 	18609923 	16399704 	16269491 	17473944 	11520844 	15016081 	14291132 	17579605 
A,WORLD,PER_VFR,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	3735741 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N_GE4,NR,SE	: 	: 	24692698 	27443074 	25355805 	109974235 	87876835 	81782381 	46802206 	64412940 	83793172 	: 
A,WORLD,PER_VFR,N_GE4,NR,SI	1236144 	1662198 	1840659 	1771876 	2199899 	1465158 	2041286 	1774248 	903430 u	2377345 	2975295 	3956079 
A,WORLD,PER_VFR,N_GE4,NR,SK	6629788 	2944451 b	5788848 	6735187 	7384036 	7694928 	10943295 	11753257 	3937145 	4328001 	6254349 	7510998 
A,WORLD,PER_VFR,N_GE4,NR,UK	222589834 	225954096 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,NR,AL	: 	: 	: 	: 	: 	376351 	: 	224179 	34480 	: 	: 	: 
A,WORLD,PROF,N1-3,NR,AT	5101498 	5632797 	5152041 	4810067 	4873993 	4664646 	4011245 	4775298 	2057888 	2594449 	5012631 	4813033 
A,WORLD,PROF,N1-3,NR,BE	2001612 	1213541 	1037115 	1306221 	1721036 	1516342 b	1633035 	1664247 	638769 	534599 	1323063 	1737005 
A,WORLD,PROF,N1-3,NR,BG	166310 b	283429 	283674 	220444 	207642 	254596 	240564 	263620 	93032 u	84679 u	248977 	260778 
A,WORLD,PROF,N1-3,NR,CH	2551088 	1459999 	1520625 	1431379 	1496480 	1649141 	2062519 	1791612 	375207 u	503775 u	829398 	: 
A,WORLD,PROF,N1-3,NR,CY	320953 b	263010 	235454 	245702 	304149 	344923 	296419 	423574 	113093 u	88480 u	256780 	301441 
A,WORLD,PROF,N1-3,NR,CZ	1850266 	2200661 	1507463 	1369481 	1892513 	1731969 	1807622 	1794470 	562123 	785100 	1116981 	1353055 
A,WORLD,PROF,N1-3,NR,DE	60606204 	52854940 	47776131 	49068116 	51505080 	54659554 	54052108 	52872359 	26158375 	25748822 	38280275 	43380655 
A,WORLD,PROF,N1-3,NR,DK	3543799 	3078456 b	2578696 	3870849 	3038746 	3458133 	4252702 	4253887 	460448 	1667426 	2048457 	2508956 
A,WORLD,PROF,N1-3,NR,EA20	139501528 	123910192 	118511655 	110899420 	115474710 	130161416 	132832344 	131547010 	62451560 	68368259 	101849465 	112330204 
A,WORLD,PROF,N1-3,NR,EE	450436 	541694 	868994 	728913 	1005652 	876966 	1268826 	1025541 	341295 	369802 	522434 	803545 
A,WORLD,PROF,N1-3,NR,EL	342074 	465028 	395415 	462639 	373612 	320260 	330695 	414576 	194936 	188289 	315261 	298952 
